words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('tea', 'alarm clock')	-inf	(190.0, 100.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['2064649485', '3412373004', '1961194549', '130505185', '77121582', '733740833', '2992028862', '565900125', '2614060571', '2202618324'])
('tea', 'ceiling fan')	-inf	(190.0, 883.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['1663797074', '4232248254', '3391242639', '638679729', '218482781', '131510173', '388375256', '1755786842', '1503176285', '1134163779'])
('tea', 'photos')	-inf	(190.0, 7.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['2484994211', '919473724', '2261564129', '3403914571', '2885979834', '3470026436', '3452712033'])
('tea', 'parrot')	-inf	(190.0, 397.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['169566889', '1809363725', '2564671377', '895497401', '4105813918', '313955974', '1415914280', '4062252721', '2505863633', '1636939692'])
('tea', 'birthday cake')	-inf	(190.0, 15.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['3381982457', '3064655244', '1148397291', '3110937451', '3386114502', '2781692988', '2561581457', '532125130', '965405531', '61833631'])
('tea', 'calculator')	-inf	(190.0, 144.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['2050301383', '296516886', '3814656086', '1938255027', '663032999', '1376363003', '3035934503', '4060096771', '2381268121', '942066376'])
('tea', 'catcher')	-inf	(190.0, 2950.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['4215502992', '2755943457', '2855724958', '3100643707', '1239173107', '2706729589', '2592421995', '230120404', '2201233207', '3310566073'])
('tea', 'toilet')	-inf	(190.0, 9106.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['894893700', '10875831', '1128202536', '1059055871', '1226510039', '3564145375', '1882300211', '2569541282', '1499693347', '2437178752'])
('tea', 'batter')	-inf	(190.0, 2117.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['394992387', '675721271', '2399982328', '867452731', '1848886562', '1781308779', '3371718190', '1320210399', '1092246542', '3989235163'])
('tea', 'stop sign,stopsign')	-inf	(190.0, 343.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['813988725', '337373665', '1736662277', '4044414927', '2938969360', '1388901915', '1613902795', '1882894375', '2108459765', '1383973857'])
('tea', 'cone')	-inf	(190.0, 12858.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['3258449887', '2316360389', '909452039', '1825812624', '1596463770', '3559626481', '1923521348', '3358669035', '3251163428', '1862489270'])
('tea', 'microwave,microwave oven')	-inf	(190.0, 4726.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['1553865041', '1139278629', '1788154771', '2987146865', '3188035281', '595293869', '404217169', '542241487', '3368760775', '4033303976'])
('tea', 'skateboard ramp')	-inf	(190.0, 11.0)	0.0	[]	(['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'], ['2137002357', '1846316549', '4181037349', '2606148581', '286149171', '2280862107', '1696420680', '733773998', '2265468836', '1487605349'])
('dugout', 'yolk')	-inf	(1653.0, 663.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['3336491371', '3211673346', '738919290', '1233855006', '4217331912', '1884059108', '2338000084', '3966811162', '227279966', '2389472990'])
('dugout', 'bathroom')	-inf	(1653.0, 12721.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['446890288', '1921023755', '2146381438', '1590168034', '407222873', '757773678', '4134171649', '1335675048', '4158648785', '3577436251'])
('dugout', 'macaroni')	-inf	(1653.0, 145.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('dugout', 'toothpick')	-inf	(1653.0, 562.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['2888820412', '1493514493', '844481958', '934422567', '1669175989', '2249137363', '3743604330', '3404634464', '2106879751', '353186209'])
('dugout', 'alarm clock')	-inf	(1653.0, 100.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['2064649485', '3412373004', '1961194549', '130505185', '77121582', '733740833', '2992028862', '565900125', '2614060571', '2202618324'])
('dugout', 'ceiling fan')	-inf	(1653.0, 883.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['1663797074', '4232248254', '3391242639', '638679729', '218482781', '131510173', '388375256', '1755786842', '1503176285', '1134163779'])
('dugout', 'photos')	-inf	(1653.0, 7.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['2484994211', '919473724', '2261564129', '3403914571', '2885979834', '3470026436', '3452712033'])
('dugout', 'birthday cake')	-inf	(1653.0, 15.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['3381982457', '3064655244', '1148397291', '3110937451', '3386114502', '2781692988', '2561581457', '532125130', '965405531', '61833631'])
('dugout', 'calculator')	-inf	(1653.0, 144.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['2050301383', '296516886', '3814656086', '1938255027', '663032999', '1376363003', '3035934503', '4060096771', '2381268121', '942066376'])
('dugout', 'toilet')	-inf	(1653.0, 9106.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['894893700', '10875831', '1128202536', '1059055871', '1226510039', '3564145375', '1882300211', '2569541282', '1499693347', '2437178752'])
('dugout', 'stop sign,stopsign')	-inf	(1653.0, 343.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['813988725', '337373665', '1736662277', '4044414927', '2938969360', '1388901915', '1613902795', '1882894375', '2108459765', '1383973857'])
('dugout', 'microwave,microwave oven')	-inf	(1653.0, 4726.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['1553865041', '1139278629', '1788154771', '2987146865', '3188035281', '595293869', '404217169', '542241487', '3368760775', '4033303976'])
('dugout', 'skateboard ramp')	-inf	(1653.0, 11.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['2137002357', '1846316549', '4181037349', '2606148581', '286149171', '2280862107', '1696420680', '733773998', '2265468836', '1487605349'])
('dugout', 'tea')	-inf	(1653.0, 190.0)	0.0	[]	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'])
('products', 'yolk')	-inf	(2.0, 663.0)	0.0	[]	(['2783915499', '4072055518'], ['3336491371', '3211673346', '738919290', '1233855006', '4217331912', '1884059108', '2338000084', '3966811162', '227279966', '2389472990'])
('products', 'goal')	-inf	(2.0, 1161.0)	0.0	[]	(['2783915499', '4072055518'], ['2016967530', '1552339845', '505659979', '3613221223', '162853092', '1395756501', '3490024236', '5371692', '2160738983', '2428401408'])
('products', 'macaroni')	-inf	(2.0, 145.0)	0.0	[]	(['2783915499', '4072055518'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('products', 'umpire')	-inf	(2.0, 1107.0)	0.0	[]	(['2783915499', '4072055518'], ['3238375424', '982932633', '228119391', '48109939', '40942978', '3758927912', '2899747844', '3602031082', '396444050', '2878842714'])
('products', 'toothpick')	-inf	(2.0, 562.0)	0.0	[]	(['2783915499', '4072055518'], ['2888820412', '1493514493', '844481958', '934422567', '1669175989', '2249137363', '3743604330', '3404634464', '2106879751', '353186209'])
('products', 'alarm clock')	-inf	(2.0, 100.0)	0.0	[]	(['2783915499', '4072055518'], ['2064649485', '3412373004', '1961194549', '130505185', '77121582', '733740833', '2992028862', '565900125', '2614060571', '2202618324'])
('products', 'ceiling fan')	-inf	(2.0, 883.0)	0.0	[]	(['2783915499', '4072055518'], ['1663797074', '4232248254', '3391242639', '638679729', '218482781', '131510173', '388375256', '1755786842', '1503176285', '1134163779'])
('products', 'photos')	-inf	(2.0, 7.0)	0.0	[]	(['2783915499', '4072055518'], ['2484994211', '919473724', '2261564129', '3403914571', '2885979834', '3470026436', '3452712033'])
('products', 'parrot')	-inf	(2.0, 397.0)	0.0	[]	(['2783915499', '4072055518'], ['169566889', '1809363725', '2564671377', '895497401', '4105813918', '313955974', '1415914280', '4062252721', '2505863633', '1636939692'])
('products', 'birthday cake')	-inf	(2.0, 15.0)	0.0	[]	(['2783915499', '4072055518'], ['3381982457', '3064655244', '1148397291', '3110937451', '3386114502', '2781692988', '2561581457', '532125130', '965405531', '61833631'])
('products', 'calculator')	-inf	(2.0, 144.0)	0.0	[]	(['2783915499', '4072055518'], ['2050301383', '296516886', '3814656086', '1938255027', '663032999', '1376363003', '3035934503', '4060096771', '2381268121', '942066376'])
('products', 'catcher')	-inf	(2.0, 2950.0)	0.0	[]	(['2783915499', '4072055518'], ['4215502992', '2755943457', '2855724958', '3100643707', '1239173107', '2706729589', '2592421995', '230120404', '2201233207', '3310566073'])
('products', 'toilet')	-inf	(2.0, 9106.0)	0.0	[]	(['2783915499', '4072055518'], ['894893700', '10875831', '1128202536', '1059055871', '1226510039', '3564145375', '1882300211', '2569541282', '1499693347', '2437178752'])
('products', 'batter')	-inf	(2.0, 2117.0)	0.0	[]	(['2783915499', '4072055518'], ['394992387', '675721271', '2399982328', '867452731', '1848886562', '1781308779', '3371718190', '1320210399', '1092246542', '3989235163'])
('products', 'stop sign,stopsign')	-inf	(2.0, 343.0)	0.0	[]	(['2783915499', '4072055518'], ['813988725', '337373665', '1736662277', '4044414927', '2938969360', '1388901915', '1613902795', '1882894375', '2108459765', '1383973857'])
('products', 'cone')	-inf	(2.0, 12858.0)	0.0	[]	(['2783915499', '4072055518'], ['3258449887', '2316360389', '909452039', '1825812624', '1596463770', '3559626481', '1923521348', '3358669035', '3251163428', '1862489270'])
('products', 'microwave,microwave oven')	-inf	(2.0, 4726.0)	0.0	[]	(['2783915499', '4072055518'], ['1553865041', '1139278629', '1788154771', '2987146865', '3188035281', '595293869', '404217169', '542241487', '3368760775', '4033303976'])
('products', 'skateboard ramp')	-inf	(2.0, 11.0)	0.0	[]	(['2783915499', '4072055518'], ['2137002357', '1846316549', '4181037349', '2606148581', '286149171', '2280862107', '1696420680', '733773998', '2265468836', '1487605349'])
('products', 'tea')	-inf	(2.0, 190.0)	0.0	[]	(['2783915499', '4072055518'], ['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'])
('products', 'dugout')	-inf	(2.0, 1653.0)	0.0	[]	(['2783915499', '4072055518'], ['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'])
('halter', 'yolk')	-inf	(119.0, 663.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['3336491371', '3211673346', '738919290', '1233855006', '4217331912', '1884059108', '2338000084', '3966811162', '227279966', '2389472990'])
('halter', 'goal')	-inf	(119.0, 1161.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2016967530', '1552339845', '505659979', '3613221223', '162853092', '1395756501', '3490024236', '5371692', '2160738983', '2428401408'])
('halter', 'bathroom')	-inf	(119.0, 12721.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['446890288', '1921023755', '2146381438', '1590168034', '407222873', '757773678', '4134171649', '1335675048', '4158648785', '3577436251'])
('halter', 'macaroni')	-inf	(119.0, 145.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('halter', 'umpire')	-inf	(119.0, 1107.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['3238375424', '982932633', '228119391', '48109939', '40942978', '3758927912', '2899747844', '3602031082', '396444050', '2878842714'])
('halter', 'toothpick')	-inf	(119.0, 562.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2888820412', '1493514493', '844481958', '934422567', '1669175989', '2249137363', '3743604330', '3404634464', '2106879751', '353186209'])
('halter', 'alarm clock')	-inf	(119.0, 100.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2064649485', '3412373004', '1961194549', '130505185', '77121582', '733740833', '2992028862', '565900125', '2614060571', '2202618324'])
('halter', 'ceiling fan')	-inf	(119.0, 883.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['1663797074', '4232248254', '3391242639', '638679729', '218482781', '131510173', '388375256', '1755786842', '1503176285', '1134163779'])
('halter', 'photos')	-inf	(119.0, 7.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2484994211', '919473724', '2261564129', '3403914571', '2885979834', '3470026436', '3452712033'])
('halter', 'parrot')	-inf	(119.0, 397.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['169566889', '1809363725', '2564671377', '895497401', '4105813918', '313955974', '1415914280', '4062252721', '2505863633', '1636939692'])
('halter', 'birthday cake')	-inf	(119.0, 15.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['3381982457', '3064655244', '1148397291', '3110937451', '3386114502', '2781692988', '2561581457', '532125130', '965405531', '61833631'])
('halter', 'calculator')	-inf	(119.0, 144.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2050301383', '296516886', '3814656086', '1938255027', '663032999', '1376363003', '3035934503', '4060096771', '2381268121', '942066376'])
('halter', 'catcher')	-inf	(119.0, 2950.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['4215502992', '2755943457', '2855724958', '3100643707', '1239173107', '2706729589', '2592421995', '230120404', '2201233207', '3310566073'])
('halter', 'toilet')	-inf	(119.0, 9106.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['894893700', '10875831', '1128202536', '1059055871', '1226510039', '3564145375', '1882300211', '2569541282', '1499693347', '2437178752'])
('halter', 'batter')	-inf	(119.0, 2117.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['394992387', '675721271', '2399982328', '867452731', '1848886562', '1781308779', '3371718190', '1320210399', '1092246542', '3989235163'])
('halter', 'stop sign,stopsign')	-inf	(119.0, 343.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['813988725', '337373665', '1736662277', '4044414927', '2938969360', '1388901915', '1613902795', '1882894375', '2108459765', '1383973857'])
('halter', 'cone')	-inf	(119.0, 12858.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['3258449887', '2316360389', '909452039', '1825812624', '1596463770', '3559626481', '1923521348', '3358669035', '3251163428', '1862489270'])
('halter', 'microwave,microwave oven')	-inf	(119.0, 4726.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['1553865041', '1139278629', '1788154771', '2987146865', '3188035281', '595293869', '404217169', '542241487', '3368760775', '4033303976'])
('halter', 'skateboard ramp')	-inf	(119.0, 11.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2137002357', '1846316549', '4181037349', '2606148581', '286149171', '2280862107', '1696420680', '733773998', '2265468836', '1487605349'])
('halter', 'tea')	-inf	(119.0, 190.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'])
('halter', 'dugout')	-inf	(119.0, 1653.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'])
('halter', 'products')	-inf	(119.0, 2.0)	0.0	[]	(['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'], ['2783915499', '4072055518'])
('kettle', 'goal')	-inf	(1686.0, 1161.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2016967530', '1552339845', '505659979', '3613221223', '162853092', '1395756501', '3490024236', '5371692', '2160738983', '2428401408'])
('kettle', 'macaroni')	-inf	(1686.0, 145.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('kettle', 'umpire')	-inf	(1686.0, 1107.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['3238375424', '982932633', '228119391', '48109939', '40942978', '3758927912', '2899747844', '3602031082', '396444050', '2878842714'])
('kettle', 'toothpick')	-inf	(1686.0, 562.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2888820412', '1493514493', '844481958', '934422567', '1669175989', '2249137363', '3743604330', '3404634464', '2106879751', '353186209'])
('kettle', 'alarm clock')	-inf	(1686.0, 100.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2064649485', '3412373004', '1961194549', '130505185', '77121582', '733740833', '2992028862', '565900125', '2614060571', '2202618324'])
('kettle', 'photos')	-inf	(1686.0, 7.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2484994211', '919473724', '2261564129', '3403914571', '2885979834', '3470026436', '3452712033'])
('kettle', 'parrot')	-inf	(1686.0, 397.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['169566889', '1809363725', '2564671377', '895497401', '4105813918', '313955974', '1415914280', '4062252721', '2505863633', '1636939692'])
('kettle', 'birthday cake')	-inf	(1686.0, 15.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['3381982457', '3064655244', '1148397291', '3110937451', '3386114502', '2781692988', '2561581457', '532125130', '965405531', '61833631'])
('kettle', 'calculator')	-inf	(1686.0, 144.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2050301383', '296516886', '3814656086', '1938255027', '663032999', '1376363003', '3035934503', '4060096771', '2381268121', '942066376'])
('kettle', 'catcher')	-inf	(1686.0, 2950.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['4215502992', '2755943457', '2855724958', '3100643707', '1239173107', '2706729589', '2592421995', '230120404', '2201233207', '3310566073'])
('kettle', 'batter')	-inf	(1686.0, 2117.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['394992387', '675721271', '2399982328', '867452731', '1848886562', '1781308779', '3371718190', '1320210399', '1092246542', '3989235163'])
('kettle', 'stop sign,stopsign')	-inf	(1686.0, 343.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['813988725', '337373665', '1736662277', '4044414927', '2938969360', '1388901915', '1613902795', '1882894375', '2108459765', '1383973857'])
('kettle', 'skateboard ramp')	-inf	(1686.0, 11.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2137002357', '1846316549', '4181037349', '2606148581', '286149171', '2280862107', '1696420680', '733773998', '2265468836', '1487605349'])
('kettle', 'tea')	-inf	(1686.0, 190.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'])
('kettle', 'dugout')	-inf	(1686.0, 1653.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'])
('kettle', 'products')	-inf	(1686.0, 2.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['2783915499', '4072055518'])
('kettle', 'halter')	-inf	(1686.0, 119.0)	0.0	[]	(['1384518444', '1654803778', '3252709536', '1096559936', '1739171344', '1338606096', '1544243981', '137901821', '2993941833', '1113686753'], ['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'])
('kitchen', 'goal')	-inf	(18567.0, 1161.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['2016967530', '1552339845', '505659979', '3613221223', '162853092', '1395756501', '3490024236', '5371692', '2160738983', '2428401408'])
('kitchen', 'macaroni')	-inf	(18567.0, 145.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('kitchen', 'umpire')	-inf	(18567.0, 1107.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['3238375424', '982932633', '228119391', '48109939', '40942978', '3758927912', '2899747844', '3602031082', '396444050', '2878842714'])
('kitchen', 'photos')	-inf	(18567.0, 7.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['2484994211', '919473724', '2261564129', '3403914571', '2885979834', '3470026436', '3452712033'])
('kitchen', 'parrot')	-inf	(18567.0, 397.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['169566889', '1809363725', '2564671377', '895497401', '4105813918', '313955974', '1415914280', '4062252721', '2505863633', '1636939692'])
('kitchen', 'birthday cake')	-inf	(18567.0, 15.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['3381982457', '3064655244', '1148397291', '3110937451', '3386114502', '2781692988', '2561581457', '532125130', '965405531', '61833631'])
('kitchen', 'catcher')	-inf	(18567.0, 2950.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['4215502992', '2755943457', '2855724958', '3100643707', '1239173107', '2706729589', '2592421995', '230120404', '2201233207', '3310566073'])
('kitchen', 'batter')	-inf	(18567.0, 2117.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['394992387', '675721271', '2399982328', '867452731', '1848886562', '1781308779', '3371718190', '1320210399', '1092246542', '3989235163'])
('kitchen', 'stop sign,stopsign')	-inf	(18567.0, 343.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['813988725', '337373665', '1736662277', '4044414927', '2938969360', '1388901915', '1613902795', '1882894375', '2108459765', '1383973857'])
('kitchen', 'skateboard ramp')	-inf	(18567.0, 11.0)	0.0	[]	(['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'], ['2137002357', '1846316549', '4181037349', '2606148581', '286149171', '2280862107', '1696420680', '733773998', '2265468836', '1487605349'])
