words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('makeover', 'budget')	8.517393171418904	(1.0, 1.0)	1.0	['2856222796']	(['2856222796'], ['2856222796'])
('seco', 'arroyo')	8.517393171418904	(1.0, 1.0)	1.0	['1639834692']	(['1639834692'], ['1639834692'])
('fixing', 'tool')	8.517393171418904	(1.0, 1.0)	1.0	['1930321036']	(['1930321036'], ['1930321036'])
('shelf', 'cans')	8.517393171418904	(1.0, 1.0)	1.0	['2066241654']	(['2066241654'], ['2066241654'])
('vultures', 'remains')	8.517393171418904	(1.0, 1.0)	1.0	['1727691544']	(['1727691544'], ['1727691544'])
('airplanes', 'runways')	8.517393171418904	(1.0, 1.0)	1.0	['1344652788']	(['1344652788'], ['1344652788'])
('ska', 'trouser')	8.517393171418904	(1.0, 1.0)	1.0	['1669659495']	(['1669659495'], ['1669659495'])
('lesson', 'instruction')	8.517393171418904	(1.0, 1.0)	1.0	['4156527496']	(['4156527496'], ['4156527496'])
('invitation', 'hanger')	8.517393171418904	(1.0, 1.0)	1.0	['2818564209']	(['2818564209'], ['2818564209'])
('scrapbook', 'hanger')	8.517393171418904	(1.0, 1.0)	1.0	['2818564209']	(['2818564209'], ['2818564209'])
('scrapbook', 'invitation')	8.517393171418904	(1.0, 1.0)	1.0	['2818564209']	(['2818564209'], ['2818564209'])
('ghost', 'manga')	8.517393171418904	(1.0, 1.0)	1.0	['2686620897']	(['2686620897'], ['2686620897'])
('pumps', 'flats')	8.517393171418904	(1.0, 1.0)	1.0	['4059757766']	(['4059757766'], ['4059757766'])
('masses', 'fats')	8.517393171418904	(1.0, 1.0)	1.0	['2835479995']	(['2835479995'], ['2835479995'])
('breaststroke', 'final')	8.517393171418904	(1.0, 1.0)	1.0	['4278738135']	(['4278738135'], ['4278738135'])
('pigeons', 'eve')	8.517393171418904	(1.0, 1.0)	1.0	['2352555967']	(['2352555967'], ['2352555967'])
('borders', 'graticule')	8.517393171418904	(1.0, 1.0)	1.0	['2085530617']	(['2085530617'], ['2085530617'])
('linens', 'perimeter')	8.517393171418904	(1.0, 1.0)	1.0	['3777589838']	(['3777589838'], ['3777589838'])
('tons', 'oceans')	8.517393171418904	(1.0, 1.0)	1.0	['2001963521']	(['2001963521'], ['2001963521'])
('flow', 'simulation')	8.517393171418904	(1.0, 1.0)	1.0	['3586911922']	(['3586911922'], ['3586911922'])
('straps', 'photographers')	8.517393171418904	(1.0, 1.0)	1.0	['4020872304']	(['4020872304'], ['4020872304'])
('strap', 'photographers')	8.517393171418904	(1.0, 1.0)	1.0	['4020872304']	(['4020872304'], ['4020872304'])
('strap', 'straps')	8.517393171418904	(1.0, 1.0)	1.0	['4020872304']	(['4020872304'], ['4020872304'])
('occupation', 'helmets')	8.517393171418904	(1.0, 1.0)	1.0	['2796806343']	(['2796806343'], ['2796806343'])
('alley', 'iron')	8.517393171418904	(1.0, 1.0)	1.0	['1361894584']	(['1361894584'], ['1361894584'])
('visor', 'motor')	8.517393171418904	(1.0, 1.0)	1.0	['1859225717']	(['1859225717'], ['1859225717'])
('bands', 'material')	8.517393171418904	(1.0, 1.0)	1.0	['2152905194']	(['2152905194'], ['2152905194'])
('reserve', 'logging')	8.517393171418904	(1.0, 1.0)	1.0	['989807163']	(['989807163'], ['989807163'])
('wagon', 'settlers')	8.517393171418904	(1.0, 1.0)	1.0	['874194360']	(['874194360'], ['874194360'])
('pioneer', 'settlers')	8.517393171418904	(1.0, 1.0)	1.0	['874194360']	(['874194360'], ['874194360'])
('pioneer', 'wagon')	8.517393171418904	(1.0, 1.0)	1.0	['874194360']	(['874194360'], ['874194360'])
('hairstyles', 'versatility')	8.517393171418904	(1.0, 1.0)	1.0	['2841282519']	(['2841282519'], ['2841282519'])
('neckline', 'versions')	8.517393171418904	(1.0, 1.0)	1.0	['604631138']	(['604631138'], ['604631138'])
('cogs', 'gears')	8.517393171418904	(1.0, 1.0)	1.0	['1713055339']	(['1713055339'], ['1713055339'])
('places', 'readers')	8.517393171418904	(1.0, 1.0)	1.0	['1974255265']	(['1974255265'], ['1974255265'])
('rotor', 'torque')	8.517393171418904	(1.0, 1.0)	1.0	['2932602270']	(['2932602270'], ['2932602270'])
('separation', 'hallway')	8.517393171418904	(1.0, 1.0)	1.0	['1166872196']	(['1166872196'], ['1166872196'])
('maze', 'bulb')	8.517393171418904	(1.0, 1.0)	1.0	['252260863']	(['252260863'], ['252260863'])
('shells', 'seahorse')	8.517393171418904	(1.0, 1.0)	1.0	['2065309958']	(['2065309958'], ['2065309958'])
('flip', 'flops')	8.517393171418904	(1.0, 1.0)	1.0	['1646722460']	(['1646722460'], ['1646722460'])
('graphs', 'geometry')	8.517393171418904	(1.0, 1.0)	1.0	['1830429794']	(['1830429794'], ['1830429794'])
('learning', 'geometry')	8.517393171418904	(1.0, 1.0)	1.0	['1830429794']	(['1830429794'], ['1830429794'])
('learning', 'graphs')	8.517393171418904	(1.0, 1.0)	1.0	['1830429794']	(['1830429794'], ['1830429794'])
('lack', 'preference')	8.517393171418904	(1.0, 1.0)	1.0	['945508004']	(['945508004'], ['945508004'])
('fortress', 'passage')	8.517393171418904	(1.0, 1.0)	1.0	['3470957831']	(['3470957831'], ['3470957831'])
('democracy', 'truth')	8.517393171418904	(1.0, 1.0)	1.0	['389427792']	(['389427792'], ['389427792'])
('decline', 'truth')	8.517393171418904	(1.0, 1.0)	1.0	['389427792']	(['389427792'], ['389427792'])
('decline', 'democracy')	8.517393171418904	(1.0, 1.0)	1.0	['389427792']	(['389427792'], ['389427792'])
('fencing', 'key')	8.517393171418904	(1.0, 1.0)	1.0	['3960611790']	(['3960611790'], ['3960611790'])
('liga', 'clausura')	8.517393171418904	(1.0, 1.0)	1.0	['4127093502']	(['4127093502'], ['4127093502'])
('tan', 'sunroom')	8.517393171418904	(1.0, 1.0)	1.0	['3657113955']	(['3657113955'], ['3657113955'])
('judo', 'contender')	8.517393171418904	(1.0, 1.0)	1.0	['89169676']	(['89169676'], ['89169676'])
('fighter', 'contender')	8.517393171418904	(1.0, 1.0)	1.0	['89169676']	(['89169676'], ['89169676'])
('fighter', 'judo')	8.517393171418904	(1.0, 1.0)	1.0	['89169676']	(['89169676'], ['89169676'])
('communion', 'clergy')	8.517393171418904	(1.0, 1.0)	1.0	['748435138']	(['748435138'], ['748435138'])
('weddings', 'wears')	8.517393171418904	(1.0, 1.0)	1.0	['4224799660']	(['4224799660'], ['4224799660'])
('mixture', 'vinegar')	8.517393171418904	(1.0, 1.0)	1.0	['4041527239']	(['4041527239'], ['4041527239'])
('cleaner', 'vinegar')	8.517393171418904	(1.0, 1.0)	1.0	['4041527239']	(['4041527239'], ['4041527239'])
('cleaner', 'mixture')	8.517393171418904	(1.0, 1.0)	1.0	['4041527239']	(['4041527239'], ['4041527239'])
('trident', 'god')	8.517393171418904	(1.0, 1.0)	1.0	['1945345832']	(['1945345832'], ['1945345832'])
('crest', 'god')	8.517393171418904	(1.0, 1.0)	1.0	['1945345832']	(['1945345832'], ['1945345832'])
('crest', 'trident')	8.517393171418904	(1.0, 1.0)	1.0	['1945345832']	(['1945345832'], ['1945345832'])
('kindness', 'woodwork')	8.517393171418904	(1.0, 1.0)	1.0	['2977205468']	(['2977205468'], ['2977205468'])
('babies', 'moms')	8.517393171418904	(1.0, 1.0)	1.0	['2512035359']	(['2512035359'], ['2512035359'])
('spoons', 'plates')	8.517393171418904	(1.0, 1.0)	1.0	['2872861975']	(['2872861975'], ['2872861975'])
('noho', 'laemmle')	8.517393171418904	(1.0, 1.0)	1.0	['1372576174']	(['1372576174'], ['1372576174'])
('cottonwood', 'source')	8.517393171418904	(1.0, 1.0)	1.0	['3004422004']	(['3004422004'], ['3004422004'])
('indicative', 'source')	8.517393171418904	(1.0, 1.0)	1.0	['3004422004']	(['3004422004'], ['3004422004'])
('indicative', 'cottonwood')	8.517393171418904	(1.0, 1.0)	1.0	['3004422004']	(['3004422004'], ['3004422004'])
('peanut', 'canes')	8.517393171418904	(1.0, 1.0)	1.0	['33007853']	(['33007853'], ['33007853'])
('candy', 'canes')	8.517393171418904	(1.0, 1.0)	1.0	['33007853']	(['33007853'], ['33007853'])
('candy', 'peanut')	8.517393171418904	(1.0, 1.0)	1.0	['33007853']	(['33007853'], ['33007853'])
('uniforms', 'jerseys')	8.517393171418904	(1.0, 1.0)	1.0	['2052834520']	(['2052834520'], ['2052834520'])
('acne', 'teenage')	8.517393171418904	(1.0, 1.0)	1.0	['3637253935']	(['3637253935'], ['3637253935'])
('plumber', 'monkey')	8.517393171418904	(1.0, 1.0)	1.0	['3853235940']	(['3853235940'], ['3853235940'])
('culture', 'society')	8.517393171418904	(1.0, 1.0)	1.0	['1737488298']	(['1737488298'], ['1737488298'])
('townhouses', 'facades')	8.517393171418904	(1.0, 1.0)	1.0	['2599115979']	(['2599115979'], ['2599115979'])
('flowery', 'kimono')	8.517393171418904	(1.0, 1.0)	1.0	['2868742932']	(['2868742932'], ['2868742932'])
('walnuts', 'napkin')	8.517393171418904	(1.0, 1.0)	1.0	['463256908']	(['463256908'], ['463256908'])
('standing', 'hunter')	8.517393171418904	(1.0, 1.0)	1.0	['49845456']	(['49845456'], ['49845456'])
('rat', 'handler')	8.517393171418904	(1.0, 1.0)	1.0	['3403741311']	(['3403741311'], ['3403741311'])
('broadcasting', 'portals')	8.517393171418904	(1.0, 1.0)	1.0	['2820804816']	(['2820804816'], ['2820804816'])
('publishing', 'portals')	8.517393171418904	(1.0, 1.0)	1.0	['2820804816']	(['2820804816'], ['2820804816'])
('publishing', 'broadcasting')	8.517393171418904	(1.0, 1.0)	1.0	['2820804816']	(['2820804816'], ['2820804816'])
('watercolors', 'paintbrush')	8.517393171418904	(1.0, 1.0)	1.0	['31229164']	(['31229164'], ['31229164'])
('peace', 'blouses')	8.517393171418904	(1.0, 1.0)	1.0	['3193454558']	(['3193454558'], ['3193454558'])
('leggings', 'blouses')	8.517393171418904	(1.0, 1.0)	1.0	['3193454558']	(['3193454558'], ['3193454558'])
('leggings', 'peace')	8.517393171418904	(1.0, 1.0)	1.0	['3193454558']	(['3193454558'], ['3193454558'])
('white', 'sprays')	8.517393171418904	(1.0, 1.0)	1.0	['2372683260']	(['2372683260'], ['2372683260'])
('account', 'habitats')	8.517393171418904	(1.0, 1.0)	1.0	['3463667058']	(['3463667058'], ['3463667058'])
('pressure', 'collides')	8.517393171418904	(1.0, 1.0)	1.0	['4024824427']	(['4024824427'], ['4024824427'])
('rips', 'powder')	8.517393171418904	(1.0, 1.0)	1.0	['1592718153']	(['1592718153'], ['1592718153'])
('toothbrush', 'toothpaste')	8.517393171418904	(1.0, 1.0)	1.0	['264457599']	(['264457599'], ['264457599'])
('lid', 'trash')	8.517393171418904	(1.0, 1.0)	1.0	['2435573876']	(['2435573876'], ['2435573876'])
('backside', 'hearing')	8.517393171418904	(1.0, 1.0)	1.0	['1309018593']	(['1309018593'], ['1309018593'])
('puppet', 'holding')	8.517393171418904	(1.0, 1.0)	1.0	['1254045273']	(['1254045273'], ['1254045273'])
('email', 'envelope')	8.517393171418904	(1.0, 1.0)	1.0	['2441965419']	(['2441965419'], ['2441965419'])
('bin', 'garbage')	8.517393171418904	(1.0, 1.0)	1.0	['1394489212']	(['1394489212'], ['1394489212'])
('pharmacist', 'pharmacy')	8.517393171418904	(1.0, 1.0)	1.0	['1747216720']	(['1747216720'], ['1747216720'])
('pills', 'pharmacy')	8.517393171418904	(1.0, 1.0)	1.0	['1747216720']	(['1747216720'], ['1747216720'])
('pills', 'pharmacist')	8.517393171418904	(1.0, 1.0)	1.0	['1747216720']	(['1747216720'], ['1747216720'])
('heading', 'commuters')	8.517393171418904	(1.0, 1.0)	1.0	['566608713']	(['566608713'], ['566608713'])
('relatives', 'survivors')	8.517393171418904	(1.0, 1.0)	1.0	['3894204840']	(['3894204840'], ['3894204840'])
('%', 'acrylic')	8.517393171418904	(1.0, 1.0)	1.0	['3784858495']	(['3784858495'], ['3784858495'])
('brush', 'acrylic')	8.517393171418904	(1.0, 1.0)	1.0	['3784858495']	(['3784858495'], ['3784858495'])
('brush', '%')	8.517393171418904	(1.0, 1.0)	1.0	['3784858495']	(['3784858495'], ['3784858495'])
('caribbean', 'pirates')	8.517393171418904	(1.0, 1.0)	1.0	['4025694395']	(['4025694395'], ['4025694395'])
('fauna', 'flora')	8.517393171418904	(1.0, 1.0)	1.0	['2555573476']	(['2555573476'], ['2555573476'])
('-', 'previews')	8.517393171418904	(1.0, 1.0)	1.0	['3068950731']	(['3068950731'], ['3068950731'])
('grasslands', 'lion')	8.517393171418904	(1.0, 1.0)	1.0	['1670171403']	(['1670171403'], ['1670171403'])
('tripod', 'lumberjack')	8.517393171418904	(1.0, 1.0)	1.0	['3457667005']	(['3457667005'], ['3457667005'])
('pumpkin', 'pants')	8.517393171418904	(1.0, 1.0)	1.0	['444987736']	(['444987736'], ['444987736'])
('caution', 'drivers')	8.517393171418904	(1.0, 1.0)	1.0	['606298141']	(['606298141'], ['606298141'])
('mistake', 'shelving')	8.517393171418904	(1.0, 1.0)	1.0	['3287132616']	(['3287132616'], ['3287132616'])
('underside', 'shelving')	8.517393171418904	(1.0, 1.0)	1.0	['3287132616']	(['3287132616'], ['3287132616'])
('underside', 'mistake')	8.517393171418904	(1.0, 1.0)	1.0	['3287132616']	(['3287132616'], ['3287132616'])
('midriff', 'sight')	8.517393171418904	(1.0, 1.0)	1.0	['3454345716']	(['3454345716'], ['3454345716'])
('grandparents', '1940s')	8.517393171418904	(1.0, 1.0)	1.0	['698484917']	(['698484917'], ['698484917'])
('horsepower', 'motors')	8.517393171418904	(1.0, 1.0)	1.0	['2064200545']	(['2064200545'], ['2064200545'])
('speedboat', 'motors')	8.517393171418904	(1.0, 1.0)	1.0	['2064200545']	(['2064200545'], ['2064200545'])
('speedboat', 'horsepower')	8.517393171418904	(1.0, 1.0)	1.0	['2064200545']	(['2064200545'], ['2064200545'])
('lie', 'tangerine')	8.517393171418904	(1.0, 1.0)	1.0	['1874207798']	(['1874207798'], ['1874207798'])
('pine', 'sprig')	8.517393171418904	(1.0, 1.0)	1.0	['2123860328']	(['2123860328'], ['2123860328'])
('brindle', 'boxers')	8.517393171418904	(1.0, 1.0)	1.0	['1789850828']	(['1789850828'], ['1789850828'])
('fit', 'bolt')	8.517393171418904	(1.0, 1.0)	1.0	['1476148865']	(['1476148865'], ['1476148865'])
('voters', 'referendum')	8.517393171418904	(1.0, 1.0)	1.0	['3885690445']	(['3885690445'], ['3885690445'])
('kebab', 'coals')	8.517393171418904	(1.0, 1.0)	1.0	['3067625411']	(['3067625411'], ['3067625411'])
('oils', 'turf')	8.517393171418904	(1.0, 1.0)	1.0	['4270616573']	(['4270616573'], ['4270616573'])
('inks', 'turf')	8.517393171418904	(1.0, 1.0)	1.0	['4270616573']	(['4270616573'], ['4270616573'])
('inks', 'oils')	8.517393171418904	(1.0, 1.0)	1.0	['4270616573']	(['4270616573'], ['4270616573'])
('alien', 'ufo')	8.517393171418904	(1.0, 1.0)	1.0	['1866892064']	(['1866892064'], ['1866892064'])
('bullet', 'holes')	8.517393171418904	(1.0, 1.0)	1.0	['1803725481']	(['1803725481'], ['1803725481'])
('iceberg', 'peninsula')	8.517393171418904	(1.0, 1.0)	1.0	['1125096897']	(['1125096897'], ['1125096897'])
('looping', 'motherboard')	8.517393171418904	(1.0, 1.0)	1.0	['183889835']	(['183889835'], ['183889835'])
('resolution', 'motherboard')	8.517393171418904	(1.0, 1.0)	1.0	['183889835']	(['183889835'], ['183889835'])
('resolution', 'looping')	8.517393171418904	(1.0, 1.0)	1.0	['183889835']	(['183889835'], ['183889835'])
('prizes', 'cash')	8.517393171418904	(1.0, 1.0)	1.0	['3820377225']	(['3820377225'], ['3820377225'])
('witch', 'goofy')	8.517393171418904	(1.0, 1.0)	1.0	['524814425']	(['524814425'], ['524814425'])
('garland', 'string')	8.517393171418904	(1.0, 1.0)	1.0	['2926901541']	(['2926901541'], ['2926901541'])
('await', 'farmland')	8.517393171418904	(1.0, 1.0)	1.0	['1234305032']	(['1234305032'], ['1234305032'])
('pedal', 'parasol')	8.517393171418904	(1.0, 1.0)	1.0	['2266697306']	(['2266697306'], ['2266697306'])
('analysis', 'chunk')	8.517393171418904	(1.0, 1.0)	1.0	['3982727584']	(['3982727584'], ['3982727584'])
('blackberries', 'blueberries')	8.517393171418904	(1.0, 1.0)	1.0	['1446469919']	(['1446469919'], ['1446469919'])
('pail', 'crates')	8.517393171418904	(1.0, 1.0)	1.0	['3594728766']	(['3594728766'], ['3594728766'])
('perform', 'assistant')	8.517393171418904	(1.0, 1.0)	1.0	['528285155']	(['528285155'], ['528285155'])
('check', 'assistant')	8.517393171418904	(1.0, 1.0)	1.0	['528285155']	(['528285155'], ['528285155'])
('check', 'perform')	8.517393171418904	(1.0, 1.0)	1.0	['528285155']	(['528285155'], ['528285155'])
('migrant', 'struggles')	8.517393171418904	(1.0, 1.0)	1.0	['1041641913']	(['1041641913'], ['1041641913'])
('speeches', 'barnstorming')	8.517393171418904	(1.0, 1.0)	1.0	['276761024']	(['276761024'], ['276761024'])
('tabletop', 'scissors')	8.517393171418904	(1.0, 1.0)	1.0	['3102862290']	(['3102862290'], ['3102862290'])
('appearances', 'hazard')	8.517393171418904	(1.0, 1.0)	1.0	['3013770111']	(['3013770111'], ['3013770111'])
('competitions', 'hazard')	8.517393171418904	(1.0, 1.0)	1.0	['3013770111']	(['3013770111'], ['3013770111'])
('competitions', 'appearances')	8.517393171418904	(1.0, 1.0)	1.0	['3013770111']	(['3013770111'], ['3013770111'])
('goals', 'hazard')	8.517393171418904	(1.0, 1.0)	1.0	['3013770111']	(['3013770111'], ['3013770111'])
('goals', 'appearances')	8.517393171418904	(1.0, 1.0)	1.0	['3013770111']	(['3013770111'], ['3013770111'])
('goals', 'competitions')	8.517393171418904	(1.0, 1.0)	1.0	['3013770111']	(['3013770111'], ['3013770111'])
('tender', 'flour')	8.517393171418904	(1.0, 1.0)	1.0	['3416031967']	(['3416031967'], ['3416031967'])
('pound', 'sauces')	8.517393171418904	(1.0, 1.0)	1.0	['383617233']	(['383617233'], ['383617233'])
('lions', 'savanna')	8.517393171418904	(1.0, 1.0)	1.0	['1682441624']	(['1682441624'], ['1682441624'])
('carrots', 'secret')	8.517393171418904	(1.0, 1.0)	1.0	['2392250916']	(['2392250916'], ['2392250916'])
('format', 'epic')	8.517393171418904	(1.0, 1.0)	1.0	['4234389694']	(['4234389694'], ['4234389694'])
('bases', 'skirts')	8.517393171418904	(1.0, 1.0)	1.0	['227909644']	(['227909644'], ['227909644'])
('fleur', 'de')	8.517393171418904	(1.0, 1.0)	1.0	['3926780613']	(['3926780613'], ['3926780613'])
('housing', 'demand')	8.517393171418904	(1.0, 1.0)	1.0	['2153462900']	(['2153462900'], ['2153462900'])
('premium', 'boho')	8.517393171418904	(1.0, 1.0)	1.0	['4248466719']	(['4248466719'], ['4248466719'])
('risk', 'chestnuts')	8.517393171418904	(1.0, 1.0)	1.0	['3250357667']	(['3250357667'], ['3250357667'])
('sings', 'shares')	8.517393171418904	(1.0, 1.0)	1.0	['13306317']	(['13306317'], ['13306317'])
('cupcake', 'sprinkles')	8.517393171418904	(1.0, 1.0)	1.0	['1257324192']	(['1257324192'], ['1257324192'])
('blazer', 'clipboard')	8.517393171418904	(1.0, 1.0)	1.0	['1779633971']	(['1779633971'], ['1779633971'])
('lounge', 'timber')	8.517393171418904	(1.0, 1.0)	1.0	['3404853255']	(['3404853255'], ['3404853255'])
('chestnut', 'rebirth')	8.517393171418904	(1.0, 1.0)	1.0	['3745764175']	(['3745764175'], ['3745764175'])
('stylist', 'trade')	8.517393171418904	(1.0, 1.0)	1.0	['4124349417']	(['4124349417'], ['4124349417'])
('clutch', 'situations')	8.517393171418904	(1.0, 1.0)	1.0	['3167529584']	(['3167529584'], ['3167529584'])
('appetizer', 'parties')	8.517393171418904	(1.0, 1.0)	1.0	['1702626876']	(['1702626876'], ['1702626876'])
('payment', 'currency')	8.517393171418904	(1.0, 1.0)	1.0	['2275195813']	(['2275195813'], ['2275195813'])
('palace', 'ink')	8.517393171418904	(1.0, 1.0)	1.0	['3606612073']	(['3606612073'], ['3606612073'])
('medium', 'haircut')	8.517393171418904	(1.0, 1.0)	1.0	['359405560']	(['359405560'], ['359405560'])
('scoop', 'transformation')	8.517393171418904	(1.0, 1.0)	1.0	['3062635954']	(['3062635954'], ['3062635954'])
('fluid', 'masking')	8.517393171418904	(1.0, 1.0)	1.0	['3008343613']	(['3008343613'], ['3008343613'])
('watercolour', 'masking')	8.517393171418904	(1.0, 1.0)	1.0	['3008343613']	(['3008343613'], ['3008343613'])
('watercolour', 'fluid')	8.517393171418904	(1.0, 1.0)	1.0	['3008343613']	(['3008343613'], ['3008343613'])
('security', 'survey')	8.517393171418904	(1.0, 1.0)	1.0	['582965896']	(['582965896'], ['582965896'])
('explorers', 'routes')	8.517393171418904	(1.0, 1.0)	1.0	['872673013']	(['872673013'], ['872673013'])
('platinum', 'tiara')	7.824245990858959	(2.0, 1.0)	1.0	['591604074']	(['591604074', '1281506146'], ['591604074'])
('triangle', 'scraps')	7.824245990858959	(1.0, 2.0)	1.0	['1437679046']	(['1437679046'], ['1437679046', '3541465338'])
('points', 'definition')	7.824245990858959	(2.0, 1.0)	1.0	['1927743844']	(['1927743844', '122552634'], ['1927743844'])
('points', 'transversal')	7.824245990858959	(2.0, 1.0)	1.0	['1927743844']	(['1927743844', '122552634'], ['1927743844'])
('cleaning', 'profile')	7.824245990858959	(1.0, 2.0)	1.0	['326268265']	(['326268265'], ['326268265', '2484137640'])
('buttons', 'trench')	7.824245990858959	(2.0, 1.0)	1.0	['1341401890']	(['1341401890', '3675571592'], ['1341401890'])
('pistol', 'sound')	7.824245990858959	(1.0, 2.0)	1.0	['705411076']	(['705411076'], ['1242354161', '705411076'])
('starting', 'sound')	7.824245990858959	(1.0, 2.0)	1.0	['705411076']	(['705411076'], ['1242354161', '705411076'])
('anime', 'funniest')	7.824245990858959	(2.0, 1.0)	1.0	['2733111263']	(['2733111263', '2824733004'], ['2733111263'])
('bandanna', 'paisley')	7.824245990858959	(1.0, 2.0)	1.0	['2259577525']	(['2259577525'], ['2259577525', '15291093'])
('shooting', 'law')	7.824245990858959	(2.0, 1.0)	1.0	['2473966227']	(['2473966227', '3595181952'], ['2473966227'])
('shooting', 'enforcement')	7.824245990858959	(2.0, 1.0)	1.0	['2473966227']	(['2473966227', '3595181952'], ['2473966227'])
('officials', 'shooting')	7.824245990858959	(1.0, 2.0)	1.0	['2473966227']	(['2473966227'], ['2473966227', '3595181952'])
('nomad', 'herd')	7.824245990858959	(1.0, 2.0)	1.0	['1917831017']	(['1917831017'], ['1917831017', '1279568095'])
('collapse', 'crater')	7.824245990858959	(1.0, 2.0)	1.0	['3939953893']	(['3939953893'], ['3939953893', '16264314'])
('volcano', 'collapse')	7.824245990858959	(2.0, 1.0)	1.0	['3939953893']	(['3939953893', '2499331935'], ['3939953893'])
('dentist', 'ears')	7.824245990858959	(2.0, 1.0)	1.0	['4189880572']	(['4189880572', '4180665468'], ['4189880572'])
('medals', 'winner')	7.824245990858959	(1.0, 2.0)	1.0	['1551494981']	(['1551494981'], ['168311707', '1551494981'])
('jumper', 'winner')	7.824245990858959	(1.0, 2.0)	1.0	['1551494981']	(['1551494981'], ['168311707', '1551494981'])
('brass', 'stand')	7.824245990858959	(1.0, 2.0)	1.0	['3563494']	(['3563494'], ['3563494', '2747307676'])
('telescope', 'brass')	7.824245990858959	(2.0, 1.0)	1.0	['3563494']	(['3563494', '1790700034'], ['3563494'])
('duke', 'sideline')	7.824245990858959	(2.0, 1.0)	1.0	['1051009626']	(['1051009626', '3645881604'], ['1051009626'])
('duke', 'devils')	7.824245990858959	(2.0, 1.0)	1.0	['1051009626']	(['1051009626', '3645881604'], ['1051009626'])
('boyfriend', 'dressage')	7.824245990858959	(2.0, 1.0)	1.0	['4214415882']	(['4214415882', '585922368'], ['4214415882'])
('engulfs', 'smell')	7.824245990858959	(1.0, 2.0)	1.0	['2532469236']	(['2532469236'], ['2532469236', '2065829721'])
('boot', 'rear')	7.824245990858959	(1.0, 2.0)	1.0	['1059827287']	(['1059827287'], ['1059827287', '2554139121'])
('alcohol', 'bill')	7.824245990858959	(2.0, 1.0)	1.0	['3120194544']	(['3120194544', '152973611'], ['3120194544'])
('trademark', 'lips')	7.824245990858959	(1.0, 2.0)	1.0	['3995556566']	(['3995556566'], ['3995556566', '3855782882'])
('gain', 'word')	7.824245990858959	(1.0, 2.0)	1.0	['4000532760']	(['4000532760'], ['2438007075', '4000532760'])
('gain', 'render')	7.824245990858959	(1.0, 2.0)	1.0	['4000532760']	(['4000532760'], ['4000532760', '1556950106'])
('gain', 'compass')	7.824245990858959	(1.0, 2.0)	1.0	['4000532760']	(['4000532760'], ['4000532760', '4201909030'])
('gain', 'needle')	7.824245990858959	(1.0, 2.0)	1.0	['4000532760']	(['4000532760'], ['4000532760', '1466206717'])
('carnival', 'element')	7.824245990858959	(1.0, 2.0)	1.0	['3992208094']	(['3992208094'], ['3992208094', '3597605993'])
('rim', 'tire')	7.824245990858959	(1.0, 2.0)	1.0	['3641913825']	(['3641913825'], ['3641913825', '1634082492'])
('qualification', 'playoff')	7.824245990858959	(1.0, 2.0)	1.0	['1795754715']	(['1795754715'], ['397841235', '1795754715'])
('elephants', 'bread')	7.824245990858959	(1.0, 2.0)	1.0	['1167133422']	(['1167133422'], ['1167133422', '3201009736'])
('beginning', 'command')	7.824245990858959	(1.0, 2.0)	1.0	['321917599']	(['321917599'], ['2870906204', '321917599'])
('vigil', 'journalists')	7.824245990858959	(2.0, 1.0)	1.0	['1473140366']	(['1473140366', '2449436916'], ['1473140366'])
('vigil', 'pens')	7.824245990858959	(2.0, 1.0)	1.0	['1473140366']	(['1473140366', '2449436916'], ['1473140366'])
('broadcaster', 'radio')	7.824245990858959	(2.0, 1.0)	1.0	['878539454']	(['878539454', '1014936793'], ['878539454'])
('temperate', 'tiger')	7.824245990858959	(1.0, 2.0)	1.0	['2820913381']	(['2820913381'], ['1407889885', '2820913381'])
('shark', 'tiger')	7.824245990858959	(1.0, 2.0)	1.0	['2820913381']	(['2820913381'], ['1407889885', '2820913381'])
('chimney', 'pocket')	7.824245990858959	(1.0, 2.0)	1.0	['1184683586']	(['1184683586'], ['1184683586', '1900478147'])
('graduate', 'thumbs')	7.824245990858959	(1.0, 2.0)	1.0	['179317099']	(['179317099'], ['179317099', '2065671963'])
('commencement', 'graduate')	7.824245990858959	(2.0, 1.0)	1.0	['179317099']	(['179317099', '2766452820'], ['179317099'])
('companion', 'fact')	7.824245990858959	(1.0, 2.0)	1.0	['157883171']	(['157883171'], ['157883171', '3382221639'])
('fido', 'fact')	7.824245990858959	(1.0, 2.0)	1.0	['157883171']	(['157883171'], ['157883171', '3382221639'])
('miles', 'companion')	7.824245990858959	(2.0, 1.0)	1.0	['157883171']	(['157883171', '3043093077'], ['157883171'])
('miles', 'fido')	7.824245990858959	(2.0, 1.0)	1.0	['157883171']	(['157883171', '3043093077'], ['157883171'])
('connection', 'artists')	7.824245990858959	(1.0, 2.0)	1.0	['4167616131']	(['4167616131'], ['4167616131', '3109018288'])
('clocks', 'pocket')	7.824245990858959	(1.0, 2.0)	1.0	['1900478147']	(['1900478147'], ['1184683586', '1900478147'])
('manufacturer', 'glue')	7.824245990858959	(1.0, 2.0)	1.0	['1446626382']	(['1446626382'], ['1446626382', '3711595858'])
('pear', 'platinum')	7.824245990858959	(1.0, 2.0)	1.0	['1281506146']	(['1281506146'], ['591604074', '1281506146'])
