words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('ground', 'grass')	0.012756108782548493	(375091.0, 370589.0)	84909.0	['4263464394', '4025534849', '3119497605', '2186901756', '2949391160', '73118157', '445929086', '1074863861', '605061178', '928930769']	(['1910860380', '2046948612', '496279173', '901396792', '2012670997', '2347208605', '3547693098', '1810193998', '1552709799', '1100852561'], ['771848238', '481444994', '3051750641', '3048201988', '1084564602', '627066042', '83393280', '3837075779', '2649291093', '1890893164'])
('window', 'sidewalk,side walk')	0.012748569609081477	(476342.0, 133752.0)	58963.0	['3028157553', '2878755742', '3787419962', '916134537', '2234643039', '1709514648', '1360853920', '3800780643', '3144935018', '3374417056']	(['3117266530', '230132078', '2154954351', '3488779464', '229025788', '2256681756', '218745932', '2888158568', '3103994281', '1151415562'], ['2521960822', '1252486798', '2841898164', '2232025422', '3567266955', '3953678808', '202347527', '2130766857', '1848247005', '2991747299'])
('writing', 'sky')	-0.012740191428585373	(362722.0, 868365.0)	71447.0	[]	(['924524956', '2240385005', '2112366239', '1977859432', '4058578915', '1012059530', '3446437068', '1357875049', '3618000448', '649466085'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('arm', 'head')	0.012703531646482072	(144515.0, 646055.0)	69042.0	['2669601764', '1000530441', '3664151208', '941383998', '1560623268', '3151445565', '1707727030', '3449141858', '589322437', '1200285449']	(['3286690453', '108554233', '4123013008', '1533757458', '2102653961', '3974731085', '731060131', '3033591441', '3218421822', '3090747732'], ['2501334800', '16571402', '2427467302', '1281081478', '2408544007', '2789100205', '134520607', '3033199929', '4225549936', '587113586'])
('jersey', 'player')	0.012649579201730902	(54932.0, 85551.0)	38357.0	['3390522787', '3558449207', '419340132', '4045347065', '189921199', '170036597', '1877680304', '1970284140', '2400548629', '3709871535']	(['4157159604', '2227577970', '1496079276', '875762728', '2179832886', '1598823862', '1952708955', '1480710904', '3422705937', '2799305465'], ['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'])
('boy', 'man')	0.012632577980246954	(106653.0, 946973.0)	71464.0	['4112260479', '901312401', '3287345709', '2684336749', '3417087979', '3887448610', '2308648436', '3386602060', '3431865852', '392982149']	(['445199493', '1792343567', '1119455519', '2492325708', '889507785', '1272025555', '1012447645', '3995133721', '3300108436', '2444677753'], ['2742789439', '671945693', '1690138837', '3403479524', '3818807122', '3414343304', '3175820067', '2458661771', '698069414', '48238066'])
('window', 'man')	-0.012618073675885279	(476342.0, 946973.0)	118665.0	[]	(['3117266530', '230132078', '2154954351', '3488779464', '229025788', '2256681756', '218745932', '2888158568', '3103994281', '1151415562'], ['2742789439', '671945693', '1690138837', '3403479524', '3818807122', '3414343304', '3175820067', '2458661771', '698069414', '48238066'])
('tie', 'hair')	0.012612382258844356	(100333.0, 721599.0)	61559.0	['1407098478', '1838253461', '1554913602', '1407981073', '3799554468', '4238298510', '785849003', '733098398', '949621177', '1195471397']	(['1414691589', '2386161698', '3934755698', '2073612949', '2851708023', '3736195484', '4006732827', '2471050378', '2400279817', '2879364328'], ['1221498669', '2661654479', '1793578496', '1567047206', '169771396', '177327555', '1821419767', '3393180414', '1119406516', '671329631'])
('hair', 'jeans')	0.012606537757524726	(721599.0, 130423.0)	69018.0	['3483596834', '3532369873', '1993963709', '2095786290', '465786634', '2200367848', '813870617', '156516817', '316976748', '1114280475']	(['1221498669', '2661654479', '1793578496', '1567047206', '169771396', '177327555', '1821419767', '3393180414', '1119406516', '671329631'], ['915738770', '3190430626', '1445759976', '1806733434', '3045015205', '2418848431', '3463897435', '3873814043', '4238455388', '620019210'])
('ball', 'shorts')	0.012601091792062914	(117517.0, 174407.0)	43655.0	['3220779684', '3993529197', '1375467227', '2418240874', '2867579172', '1229230252', '3787772432', '3651231137', '3769303918', '1431014671']	(['2428768253', '3523568925', '218182181', '3388603756', '4225408756', '4031060468', '2247886946', '1122561083', '2906074275', '2497163407'], ['1103461183', '2964376273', '970066294', '2676363924', '2583472716', '2162569217', '3633748944', '2694435779', '1699443239', '2471176744'])
('ceiling', 'sky')	-0.012600854065637709	(146660.0, 868365.0)	7252.0	[]	(['1539204395', '755503464', '83857791', '3219361274', '2008079796', '1131887737', '3398303977', '4257945196', '4151487144', '2949837697'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('sock', 'field')	0.012561104000404118	(65943.0, 182386.0)	40623.0	['2894160731', '1109386433', '3917699021', '1881616744', '4134131307', '3331863281', '183013926', '803213533', '2541290895', '4029503064']	(['2210909216', '2257956428', '874802954', '3982918615', '802722248', '3737468268', '1950221543', '1750119691', '4034721332', '2917813653'], ['3562192657', '257403268', '2998272445', '1933693647', '2651571634', '841630480', '1758547022', '1863047758', '1121153139', '2233607830'])
('trees', 'field')	0.012459031882112708	(344306.0, 182386.0)	57807.0	['3278829627', '1324956682', '1120478591', '3502846501', '910598079', '814564953', '2373510841', '2819772006', '1602799758', '2554192569']	(['56056045', '3174552308', '1587787037', '4040867384', '3099757189', '605216637', '799966553', '2096624873', '1994948058', '3359590326'], ['3562192657', '257403268', '2998272445', '1933693647', '2651571634', '841630480', '1758547022', '1863047758', '1121153139', '2233607830'])
('water', 'woman')	-0.012451503751523447	(326584.0, 672532.0)	39460.0	[]	(['3977693573', '1073696965', '3938332540', '926051038', '681638674', '448399716', '3223384477', '166684538', '3393464319', '51553870'], ['193457226', '3641167725', '1995669695', '883707847', '2498226917', '1958102729', '973891951', '2942874601', '131302746', '1134300103'])
('fence', 'building')	0.01243544026727159	(153115.0, 475028.0)	61160.0	['436899992', '3460126323', '1170419101', '3978844959', '3069855201', '3421313726', '3207498118', '998239458', '1680203579', '3591094890']	(['3189645041', '1766924991', '3045013632', '2290040319', '2565973653', '2076088230', '2056891191', '2665012164', '2835013924', '4031787035'], ['2497199134', '1798448740', '1291529421', '2425248709', '3732918616', '827111251', '1593089865', '1285183855', '2538961774', '3530856275'])
('tree', 'floor')	-0.012429281301662327	(499275.0, 336168.0)	21690.0	[]	(['2974621479', '2282457561', '1240063343', '1434338400', '1685831236', '466822934', '1185668671', '4271357453', '3378884478', '3643689513'], ['2253132901', '407934068', '3186811899', '2329497885', '2478932120', '3750615649', '3981736162', '2036493013', '1184297745', '1815519879'])
('bowl', 'table')	0.012395456262081026	(66531.0, 323877.0)	43420.0	['3210426457', '3995212556', '2404182025', '289339942', '2941732914', '1328893942', '2523467611', '2522973794', '1442630406', '1983092687']	(['1065211791', '3268326896', '252990261', '4073647491', '123466721', '4166817646', '576280231', '4049599582', '2141166706', '1401747218'], ['574011169', '3813589951', '2207121459', '2961765487', '766211285', '858291667', '3602723418', '3488297247', '3522204766', '884235598'])
('uniform', 'jersey')	0.01235779118925982	(90598.0, 54932.0)	37605.0	['1884814468', '353380404', '52100942', '3539639260', '2403657311', '2972844342', '5817086', '3736550926', '696572958', '1179406896']	(['3046556325', '3373415364', '331134481', '104035825', '2814812104', '1075615411', '1982932056', '2742492779', '2381311545', '3603240918'], ['4157159604', '2227577970', '1496079276', '875762728', '2179832886', '1598823862', '1952708955', '1480710904', '3422705937', '2799305465'])
('dress', 'girl')	0.012321462198782517	(219295.0, 164055.0)	48173.0	['2122983625', '3887632258', '4161284085', '829474227', '835078690', '3257912613', '1111966276', '1711077464', '29985231', '2599699045']	(['3618804480', '2227676167', '1327140112', '309880602', '2429783523', '2379586439', '1497631250', '2625800921', '4106552493', '163379014'], ['534183449', '980988160', '2295653679', '3057148186', '3980023922', '3099042744', '1849446153', '674668690', '1872689638', '2379516392'])
('head', 'sign')	-0.012277193654351523	(646055.0, 532106.0)	82706.0	[]	(['2501334800', '16571402', '2427467302', '1281081478', '2408544007', '2789100205', '134520607', '3033199929', '4225549936', '587113586'], ['4230264564', '3079214327', '2909834548', '4192754', '1923795757', '437558231', '1418390018', '1216163322', '673268221', '795985924'])
('road', 'building')	0.012222519432291516	(130477.0, 475028.0)	56839.0	['3947108864', '1227442361', '1585071069', '4177195518', '3445197494', '4139901932', '2863031179', '4098944517', '3196683656', '2014794082']	(['4151027969', '2809559930', '1518317070', '402080840', '3528582434', '2070247808', '2083374427', '721850676', '3139535450', '2303205923'], ['2497199134', '1798448740', '1291529421', '2425248709', '3732918616', '827111251', '1593089865', '1285183855', '2538961774', '3530856275'])
('dress', 'floor')	0.012209742720893384	(219295.0, 336168.0)	60844.0	['229926864', '1928347407', '3316827752', '2180166354', '1078768503', '1723364790', '3677581531', '1303909968', '1898072162', '3449540272']	(['3618804480', '2227676167', '1327140112', '309880602', '2429783523', '2379586439', '1497631250', '2625800921', '4106552493', '163379014'], ['2253132901', '407934068', '3186811899', '2329497885', '2478932120', '3750615649', '3981736162', '2036493013', '1184297745', '1815519879'])
('door', 'floor')	0.012197782541096902	(153649.0, 336168.0)	53211.0	['2073185515', '1983657900', '948956756', '2336187402', '4140229450', '839350833', '3026913205', '1255894250', '3077342855', '3932795225']	(['1342766661', '572315967', '4133247275', '1350430896', '2025330045', '265857240', '25015479', '660754042', '353201774', '2614988150'], ['2253132901', '407934068', '3186811899', '2329497885', '2478932120', '3750615649', '3981736162', '2036493013', '1184297745', '1815519879'])
('window', 'street')	0.012177751933656073	(476342.0, 106710.0)	52870.0	['4289681560', '2036935043', '3904979270', '814115640', '2723886164', '857224395', '4158565782', '2454675605', '1500185659', '3702996296']	(['3117266530', '230132078', '2154954351', '3488779464', '229025788', '2256681756', '218745932', '2888158568', '3103994281', '1151415562'], ['1525825128', '2355915600', '3866261117', '954140529', '1672275775', '3034382893', '4184851215', '453646719', '2396591125', '1397504054'])
('city', 'sky')	0.012166615473704866	(60915.0, 868365.0)	53549.0	['706741297', '3220826215', '3877460070', '1122876596', '727184864', '4171257319', '3565510031', '749859019', '228730654', '2751434961']	(['1142461459', '4028567233', '1383865776', '2466039408', '2301495650', '1589698627', '1010665286', '2190039010', '3850523928', '2964919096'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('beard', 'man')	0.01214197085722356	(53698.0, 946973.0)	52773.0	['3021891733', '1392327034', '935878451', '2845990040', '3516342', '4089961126', '2949140438', '3282294551', '1482100587', '2235584517']	(['3884000042', '2909174231', '1831110506', '1360647048', '790688096', '2099389482', '607865596', '605272304', '1678684924', '2916972089'], ['2742789439', '671945693', '1690138837', '3403479524', '3818807122', '3414343304', '3175820067', '2458661771', '698069414', '48238066'])
('house', 'sky')	0.01213303547172812	(97701.0, 868365.0)	64450.0	['1286244952', '1240421612', '1342160135', '1753316847', '3544300601', '195511147', '1841873662', '3945967822', '3630418883', '4120322055']	(['814510276', '4114646293', '3564073775', '650708369', '2372106542', '584233726', '3445846941', '3343747817', '698768104', '58423451'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('shoe', 'grass')	0.012097996844776764	(261095.0, 370589.0)	68452.0	['2044632427', '1569495360', '3556884685', '627530800', '3001137783', '2310220962', '3805927474', '319901620', '3402068653', '3797258515']	(['2206507008', '3769331201', '2394899913', '2903750211', '2441343396', '2406864288', '4253045657', '614267588', '2377815906', '3787053424'], ['771848238', '481444994', '3051750641', '3048201988', '1084564602', '627066042', '83393280', '3837075779', '2649291093', '1890893164'])
('tree', 'water')	0.012091978421392584	(499275.0, 326584.0)	91261.0	['1673238507', '4244978551', '2273407789', '3798010074', '1115707841', '1232607811', '3714450337', '1678671334', '3614804785', '325573739']	(['2974621479', '2282457561', '1240063343', '1434338400', '1685831236', '466822934', '1185668671', '4271357453', '3378884478', '3643689513'], ['3977693573', '1073696965', '3938332540', '926051038', '681638674', '448399716', '3223384477', '166684538', '3393464319', '51553870'])
('face', 'glasses')	0.012053156161795524	(331590.0, 114893.0)	48124.0	['1385109286', '2198166721', '619516975', '381851197', '794684870', '1243875628', '80650538', '2039107115', '3648147927', '3457867391']	(['4047710903', '2223277511', '4157368952', '614661862', '4213271721', '3418694150', '3870676994', '2866971767', '2623627210', '3771749004'], ['181190233', '838435738', '4006680399', '3812469205', '3467981950', '389252207', '744541863', '1465418809', '3287698019', '2076979926'])
('people', 'crowd')	0.012030945234344535	(407226.0, 53753.0)	42479.0	['4153437957', '596504706', '2912267655', '4196484081', '1477628551', '2510222412', '2076806600', '1707671835', '2073495793', '320792586']	(['1088874494', '287518212', '1816030717', '1101798217', '1185952829', '3638549078', '2736191517', '3584011270', '3033095727', '2275532791'], ['3657571953', '3825307595', '3454138619', '1959714029', '2805994827', '1428945010', '3921282996', '3617704104', '2256054032', '2995176155'])
('ear', 'sky')	-0.012028768424463925	(212039.0, 868365.0)	28461.0	[]	(['60168192', '1047608119', '2816000057', '4218335255', '2007087714', '4094253365', '4172620404', '680083474', '1136455586', '1910401742'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('people', 'dress')	0.012020279951640627	(407226.0, 219295.0)	65659.0	['3396144707', '3982781707', '834783105', '1749506975', '3814938609', '977388297', '3560860138', '1651287763', '1785632378', '2034387079']	(['1088874494', '287518212', '1816030717', '1101798217', '1185952829', '3638549078', '2736191517', '3584011270', '3033095727', '2275532791'], ['3618804480', '2227676167', '1327140112', '309880602', '2429783523', '2379586439', '1497631250', '2625800921', '4106552493', '163379014'])
('letter', 'sign')	0.011988036101359196	(108785.0, 532106.0)	54748.0	['1673752545', '1453070796', '123899599', '4117456775', '3757062886', '119330301', '1729748478', '696813641', '3631445586', '2115516541']	(['4051857150', '1091570674', '4092532658', '1775064890', '1149420642', '3434420808', '2605272524', '1536741230', '134274153', '2975168808'], ['4230264564', '3079214327', '2909834548', '4192754', '1923795757', '437558231', '1418390018', '1216163322', '673268221', '795985924'])
('pants', 'sky')	-0.011962283545187604	(337479.0, 868365.0)	66159.0	[]	(['3518200892', '2302279473', '136201545', '1808029030', '2484883026', '3933847652', '443604658', '3143377265', '2096252024', '1349929074'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('flower', 'man')	-0.01196019926857657	(157069.0, 946973.0)	16476.0	[]	(['2708731139', '490492190', '1700456201', '254652624', '573860994', '2219816978', '4084374271', '3348132385', '1957052350', '1279296267'], ['2742789439', '671945693', '1690138837', '3403479524', '3818807122', '3414343304', '3175820067', '2458661771', '698069414', '48238066'])
('grass', 'player')	0.011946837402376911	(370589.0, 85551.0)	45614.0	['2153162996', '4147373257', '569308411', '2632470986', '1109424172', '3303233404', '3576328719', '3511318197', '3266573936', '154336227']	(['771848238', '481444994', '3051750641', '3048201988', '1084564602', '627066042', '83393280', '3837075779', '2649291093', '1890893164'], ['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'])
('glasses', 'woman')	0.011929803139749161	(114893.0, 672532.0)	61253.0	['1457668692', '713816045', '2141233852', '2417204970', '1218851487', '3890344234', '1581915846', '3328178846', '3486311622', '2457166275']	(['181190233', '838435738', '4006680399', '3812469205', '3467981950', '389252207', '744541863', '1465418809', '3287698019', '2076979926'], ['193457226', '3641167725', '1995669695', '883707847', '2498226917', '1958102729', '973891951', '2942874601', '131302746', '1134300103'])
('people', 'jeans')	0.011906974864455338	(407226.0, 130423.0)	52869.0	['2855360360', '3505687724', '3507017877', '3587811742', '3587161186', '3263636267', '877008025', '3257489022', '2271026503', '1276215439']	(['1088874494', '287518212', '1816030717', '1101798217', '1185952829', '3638549078', '2736191517', '3584011270', '3033095727', '2275532791'], ['915738770', '3190430626', '1445759976', '1806733434', '3045015205', '2418848431', '3463897435', '3873814043', '4238455388', '620019210'])
('field', 'man')	0.011841036504252871	(182386.0, 946973.0)	93858.0	['728375253', '1814903725', '437016912', '1885379531', '388917593', '1561539479', '2800380363', '1873896826', '591378702', '3741558233']	(['3562192657', '257403268', '2998272445', '1933693647', '2651571634', '841630480', '1758547022', '1863047758', '1121153139', '2233607830'], ['2742789439', '671945693', '1690138837', '3403479524', '3818807122', '3414343304', '3175820067', '2458661771', '698069414', '48238066'])
('field', 'shirt')	0.011825121222770574	(182386.0, 910940.0)	91549.0	['519392974', '2132990024', '1519123533', '869357144', '713580901', '4086988371', '1176394114', '370975825', '865425105', '1968100787']	(['3562192657', '257403268', '2998272445', '1933693647', '2651571634', '841630480', '1758547022', '1863047758', '1121153139', '2233607830'], ['3772346478', '4009480897', '1501402762', '2303308525', '2900264899', '1334366382', '1812405443', '153069892', '1358545875', '1159460191'])
('clouds', 'shirt')	-0.011804227103425834	(162300.0, 910940.0)	16621.0	[]	(['3648850110', '3782370226', '3530976065', '4146482802', '1440246316', '3187016649', '3510853454', '2968677938', '3789105567', '1901525604'], ['3772346478', '4009480897', '1501402762', '2303308525', '2900264899', '1334366382', '1812405443', '153069892', '1358545875', '1159460191'])
('dress', 'hand')	0.011776780834408694	(219295.0, 432962.0)	66895.0	['257340502', '3915463387', '3890643143', '3406534728', '345150612', '3745266997', '545902277', '1961621867', '1897833922', '3851370647']	(['3618804480', '2227676167', '1327140112', '309880602', '2429783523', '2379586439', '1497631250', '2625800921', '4106552493', '163379014'], ['678698069', '121970015', '1808983206', '2631084537', '990673126', '3319155863', '671073280', '3990957966', '2246188061', '231866083'])
('window', 'hand')	-0.011761566480120243	(476342.0, 432962.0)	36850.0	[]	(['3117266530', '230132078', '2154954351', '3488779464', '229025788', '2256681756', '218745932', '2888158568', '3103994281', '1151415562'], ['678698069', '121970015', '1808983206', '2631084537', '990673126', '3319155863', '671073280', '3990957966', '2246188061', '231866083'])
('jersey', 'man')	0.011661194008665214	(54932.0, 946973.0)	51779.0	['1005402587', '2113236108', '2725996093', '1618520533', '321878170', '2119709671', '2833109939', '1734588222', '3502972526', '4188354023']	(['4157159604', '2227577970', '1496079276', '875762728', '2179832886', '1598823862', '1952708955', '1480710904', '3422705937', '2799305465'], ['2742789439', '671945693', '1690138837', '3403479524', '3818807122', '3414343304', '3175820067', '2458661771', '698069414', '48238066'])
('writing', 'building')	-0.011659609421857741	(362722.0, 475028.0)	25462.0	[]	(['924524956', '2240385005', '2112366239', '1977859432', '4058578915', '1012059530', '3446437068', '1357875049', '3618000448', '649466085'], ['2497199134', '1798448740', '1291529421', '2425248709', '3732918616', '827111251', '1593089865', '1285183855', '2538961774', '3530856275'])
('rocks', 'water')	0.011644405344854938	(80247.0, 326584.0)	42843.0	['4111695791', '3844060545', '1312726193', '3144964575', '1989636781', '2491247603', '375155395', '1181954638', '837960336', '3220952204']	(['4149002059', '3383116851', '2082891620', '708371293', '484749095', '3605542468', '2224406319', '4219614726', '1358231315', '2365933743'], ['3977693573', '1073696965', '3938332540', '926051038', '681638674', '448399716', '3223384477', '166684538', '3393464319', '51553870'])
('hand', 'suit')	0.011599802598961206	(432962.0, 141548.0)	54791.0	['1312065431', '2654614959', '984380742', '1608226137', '2389486744', '2637297029', '4179167290', '236744194', '2062988916', '941231977']	(['678698069', '121970015', '1808983206', '2631084537', '990673126', '3319155863', '671073280', '3990957966', '2246188061', '231866083'], ['2284028116', '3912663486', '2638523559', '1175749638', '3900177108', '3330613727', '190659267', '2314486828', '2399958565', '3256830312'])
('jersey', 'shirt')	0.011596296791486674	(54932.0, 910940.0)	50909.0	['1928867892', '1645733002', '2006431825', '409209983', '4185068783', '1695219247', '2969306214', '1786872779', '2482402388', '340440931']	(['4157159604', '2227577970', '1496079276', '875762728', '2179832886', '1598823862', '1952708955', '1480710904', '3422705937', '2799305465'], ['3772346478', '4009480897', '1501402762', '2303308525', '2900264899', '1334366382', '1812405443', '153069892', '1358545875', '1159460191'])
('sidewalk,side walk', 'street')	0.011588021385625324	(133752.0, 106710.0)	38570.0	['4164017342', '4107152261', '2156334635', '2971908991', '2448915900', '182213614', '739632326', '3931222124', '1892224864', '1274546736']	(['2521960822', '1252486798', '2841898164', '2232025422', '3567266955', '3953678808', '202347527', '2130766857', '1848247005', '2991747299'], ['1525825128', '2355915600', '3866261117', '954140529', '1672275775', '3034382893', '4184851215', '453646719', '2396591125', '1397504054'])
('shoe', 'floor')	0.011582346552106042	(261095.0, 336168.0)	63860.0	['815756037', '323068151', '831094513', '3361506554', '3822359560', '3235282363', '3716508698', '2687455420', '2961763457', '3969187630']	(['2206507008', '3769331201', '2394899913', '2903750211', '2441343396', '2406864288', '4253045657', '614267588', '2377815906', '3787053424'], ['2253132901', '407934068', '3186811899', '2329497885', '2478932120', '3750615649', '3981736162', '2036493013', '1184297745', '1815519879'])
('tire', 'car')	0.0115325236043545	(65401.0, 154693.0)	36978.0	['1739643305', '391643365', '1585815120', '1612319733', '2538421119', '2287256260', '4289790197', '797744383', '598008534', '1105183250']	(['3113117263', '1152556464', '139264080', '587624372', '225030632', '2054394115', '1861783200', '1553510411', '1828797183', '2105628935'], ['3806264397', '3323078645', '3846553929', '4230615929', '233393092', '1070826926', '1029914151', '440802514', '2378731029', '3354874584'])
('trees', 'hair')	-0.011526856870249617	(344306.0, 721599.0)	52066.0	[]	(['56056045', '3174552308', '1587787037', '4040867384', '3099757189', '605216637', '799966553', '2096624873', '1994948058', '3359590326'], ['1221498669', '2661654479', '1793578496', '1567047206', '169771396', '177327555', '1821419767', '3393180414', '1119406516', '671329631'])
('mouth', 'sky')	-0.011510948946418045	(175653.0, 868365.0)	19086.0	[]	(['775568586', '1775316480', '1405765315', '2594112927', '2581229234', '3052282004', '367374306', '1995609286', '1181169214', '2692322333'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('eyes', 'shirt')	0.011479395103032794	(140865.0, 910940.0)	77522.0	['816572153', '4216241245', '2361397656', '1944974782', '251466560', '1109679765', '1033078113', '3473130928', '1624223251', '325300517']	(['2353742825', '3974262883', '3943808013', '3850985750', '2540774889', '4209601311', '3990649952', '4026652970', '4247417132', '983045467'], ['3772346478', '4009480897', '1501402762', '2303308525', '2900264899', '1334366382', '1812405443', '153069892', '1358545875', '1159460191'])
('nose', 'sky')	-0.011463749739594412	(184322.0, 868365.0)	21815.0	[]	(['132645387', '740159393', '834756233', '2049547003', '2910997750', '2897302569', '2108098547', '1848784683', '3802196043', '519498501'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('tower', 'sky')	0.01144321265598892	(53985.0, 868365.0)	49376.0	['2085721792', '2014392557', '1979035497', '1654756542', '1878514254', '2047803745', '345383781', '445232262', '4212444333', '2109236703']	(['4039602576', '1165993763', '1286437092', '3034239790', '768342034', '2796332331', '2252604196', '2076637782', '315510413', '1971182840'], ['1770566183', '4251095167', '3001913753', '2134773886', '3392325179', '401507533', '3659933809', '2585469069', '3026950454', '1095913618'])
('writing', 'tree')	-0.01140453747057101	(362722.0, 499275.0)	29231.0	[]	(['924524956', '2240385005', '2112366239', '1977859432', '4058578915', '1012059530', '3446437068', '1357875049', '3618000448', '649466085'], ['2974621479', '2282457561', '1240063343', '1434338400', '1685831236', '466822934', '1185668671', '4271357453', '3378884478', '3643689513'])
('grass', 'table')	-0.011362542083024802	(370589.0, 323877.0)	8325.0	[]	(['771848238', '481444994', '3051750641', '3048201988', '1084564602', '627066042', '83393280', '3837075779', '2649291093', '1890893164'], ['574011169', '3813589951', '2207121459', '2961765487', '766211285', '858291667', '3602723418', '3488297247', '3522204766', '884235598'])
('coat', 'jacket')	0.011285869482889021	(60026.0, 382715.0)	40688.0	['3535645776', '3893339468', '1113850936', '1805479905', '993325968', '4134011028', '1916424045', '754615869', '18636540', '65370895']	(['2630895921', '3980507194', '1832058916', '2270895044', '1566537910', '1525794011', '2830391073', '4192536410', '3180410906', '1638909982'], ['2796351360', '208594894', '648192613', '3527249603', '3555090047', '56400720', '3240930969', '936450949', '4216788231', '1078493953'])
('window', 'face')	-0.011220326667898343	(476342.0, 331590.0)	21796.0	[]	(['3117266530', '230132078', '2154954351', '3488779464', '229025788', '2256681756', '218745932', '2888158568', '3103994281', '1151415562'], ['4047710903', '2223277511', '4157368952', '614661862', '4213271721', '3418694150', '3870676994', '2866971767', '2623627210', '3771749004'])
('wall', 'woman')	0.011215216742126444	(930983.0, 672532.0)	248151.0	['2665968656', '2850639858', '2176181898', '980088674', '4037725507', '2836572005', '3427662462', '3607307130', '2183069887', '3781120906']	(['2370658568', '1619865264', '3588664420', '169462542', '4011972976', '540146831', '1445474262', '1156954829', '3954310391', '26361468'], ['193457226', '3641167725', '1995669695', '883707847', '2498226917', '1958102729', '973891951', '2942874601', '131302746', '1134300103'])
('ball', 'shoe')	0.011200922421019416	(117517.0, 261095.0)	43096.0	['2289800363', '1920778287', '3059867567', '1401279780', '1744810918', '2532022892', '3838370831', '914018816', '1250969725', '939155744']	(['2428768253', '3523568925', '218182181', '3388603756', '4225408756', '4031060468', '2247886946', '1122561083', '2906074275', '2497163407'], ['2206507008', '3769331201', '2394899913', '2903750211', '2441343396', '2406864288', '4253045657', '614267588', '2377815906', '3787053424'])
('trees', 'shirt')	-0.011195630627171518	(344306.0, 910940.0)	75474.0	[]	(['56056045', '3174552308', '1587787037', '4040867384', '3099757189', '605216637', '799966553', '2096624873', '1994948058', '3359590326'], ['3772346478', '4009480897', '1501402762', '2303308525', '2900264899', '1334366382', '1812405443', '153069892', '1358545875', '1159460191'])
('hand', 'shoe')	0.011145227206371842	(432962.0, 261095.0)	71292.0	['3033573032', '605047534', '1133975049', '3279210737', '364207984', '1331957945', '1030741991', '2668598732', '145756509', '3312572553']	(['678698069', '121970015', '1808983206', '2631084537', '990673126', '3319155863', '671073280', '3990957966', '2246188061', '231866083'], ['2206507008', '3769331201', '2394899913', '2903750211', '2441343396', '2406864288', '4253045657', '614267588', '2377815906', '3787053424'])
('chair', 'ceiling')	0.011134537690626918	(174830.0, 146660.0)	41167.0	['1224449167', '2252005413', '634591651', '1019224693', '617032332', '3103012719', '3814995715', '616001396', '1660701202', '3270085879']	(['959273393', '2893218987', '3235688306', '3192135642', '13548647', '3772914175', '1084872184', '766379297', '3984651168', '2895712345'], ['1539204395', '755503464', '83857791', '3219361274', '2008079796', '1131887737', '3398303977', '4257945196', '4151487144', '2949837697'])
('shoes', 'woman')	0.011124098985842932	(134331.0, 672532.0)	63414.0	['1462525809', '4176001952', '2173184889', '4044304795', '905187399', '1238124036', '3187497833', '3736687477', '380718742', '1383614739']	(['459668376', '1267686197', '4158345895', '3895943873', '698375502', '162024598', '2632563988', '549624456', '4279350397', '2794436138'], ['193457226', '3641167725', '1995669695', '883707847', '2498226917', '1958102729', '973891951', '2942874601', '131302746', '1134300103'])
('eye', 'building')	-0.01111767520811294	(225510.0, 475028.0)	4594.0	[]	(['4046436224', '1936841565', '242061669', '3399542627', '4237863998', '3148352313', '762285757', '3264872059', '1719945096', '394760511'], ['2497199134', '1798448740', '1291529421', '2425248709', '3732918616', '827111251', '1593089865', '1285183855', '2538961774', '3530856275'])
('ceiling', 'table')	0.011084490960706248	(146660.0, 323877.0)	48548.0	['540685062', '556907144', '917020035', '3921813016', '1718302388', '4078961530', '2679106884', '3607587971', '1084831018', '571530683']	(['1539204395', '755503464', '83857791', '3219361274', '2008079796', '1131887737', '3398303977', '4257945196', '4151487144', '2949837697'], ['574011169', '3813589951', '2207121459', '2961765487', '766211285', '858291667', '3602723418', '3488297247', '3522204766', '884235598'])
